employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
39144,7,21,Master's & above,1,0,1,40,3.0,2,0,0,53,0
11495,8,6,Bachelor's,0,0,1,34,1.0,10,0,0,76,0
33287,4,31,Bachelor's,0,0,2,31,3.0,4,0,0,60,0
74625,5,11,Bachelor's,1,0,1,31,1.0,6,0,0,69,0
12753,2,5,Bachelor's,1,2,1,24,5.0,2,0,0,46,0
77118,4,13,Bachelor's,0,0,2,35,4.0,7,0,0,61,0
67355,8,14,Bachelor's,1,1,3,28,3.0,1,0,0,72,0
69473,7,8,Bachelor's,1,0,1,25,5.0,3,0,0,52,0
3741,0,20,Bachelor's,1,0,2,30,1.0,8,0,0,85,0
74249,4,11,Bachelor's,1,0,2,33,3.0,7,1,0,60,0
52743,4,11,Bachelor's,1,2,1,30,5.0,4,0,0,62,0
51726,0,24,Bachelor's,1,0,1,32,5.0,2,1,1,87,0
34506,7,24,Bachelor's,1,2,1,33,3.0,10,0,0,53,0
52966,5,7,Master's & above,0,0,1,39,3.0,4,0,0,73,0
64993,8,24,Master's & above,1,0,1,36,3.0,3,0,0,84,0
75274,4,4,Bachelor's,0,2,1,30,5.0,5,1,0,59,0
37665,8,16,Master's & above,1,0,1,34,2.0,3,0,0,80,0
957,4,11,Bachelor's,1,0,1,34,5.0,9,1,0,59,0
59713,7,24,Bachelor's,1,0,1,49,4.0,6,1,0,89,1
35865,7,11,Bachelor's,1,0,2,35,5.0,8,0,0,50,0
58929,4,6,Bachelor's,1,2,1,36,2.0,9,0,0,59,0
73260,7,11,Master's & above,1,0,1,37,3.0,3,0,0,44,0
57657,7,11,Bachelor's,0,2,1,23,3.0,1,0,0,49,0
54570,7,11,Bachelor's,1,0,1,42,5.0,4,1,0,54,0
5350,8,11,Master's & above,0,0,2,38,4.0,10,0,0,78,0
21919,7,24,Bachelor's,1,2,2,35,3.0,7,1,0,52,0
26012,0,14,Bachelor's,1,1,1,29,3.0,4,0,0,85,0
39133,7,18,Bachelor's,1,0,1,26,3.0,1,1,0,51,0
77033,2,14,Bachelor's,1,0,1,25,4.0,4,0,0,52,0
44918,7,6,Bachelor's,1,0,2,46,3.0,4,1,0,54,0
28834,5,23,Bachelor's,0,0,1,31,3.0,4,1,0,69,0
29055,5,14,Master's & above,1,0,1,48,5.0,3,1,0,69,0
39245,4,14,Bachelor's,1,0,2,33,3.0,6,0,0,60,0
66988,4,3,Master's & above,0,0,1,34,4.0,3,0,0,59,0
19686,8,28,Master's & above,1,0,1,42,4.0,10,1,0,75,0
31219,4,28,Master's & above,0,2,1,44,4.0,5,1,0,58,0
54925,7,23,Bachelor's,1,2,1,24,5.0,2,0,0,50,0
47654,1,10,Bachelor's,1,0,1,32,3.0,5,0,0,58,0
38950,0,20,Bachelor's,1,0,1,26,3.0,2,0,0,81,0
60510,5,11,Bachelor's,1,0,1,30,4.0,2,1,0,73,0
49166,7,0,Master's & above,1,0,1,40,5.0,7,1,0,53,0
46658,4,24,Bachelor's,1,2,1,39,4.0,6,1,0,57,0
45779,5,5,Bachelor's,0,2,1,29,3.0,2,0,0,82,1
53272,4,11,Bachelor's,0,2,1,32,3.0,2,0,0,60,0
17037,4,16,Below Secondary,0,2,1,24,3.0,1,0,0,64,0
74861,1,31,Master's & above,0,0,2,36,5.0,9,1,0,60,0
61756,7,15,Bachelor's,1,0,1,36,3.0,9,0,0,50,0
4568,8,11,Master's & above,1,2,2,44,4.0,13,1,0,81,0
67960,7,26,Bachelor's,1,2,1,27,3.0,4,0,0,47,0
22258,5,8,Bachelor's,0,2,1,26,4.0,2,0,0,67,0
2782,5,14,Bachelor's,0,0,1,27,4.0,2,0,0,65,0
299,7,18,Bachelor's,1,0,1,31,3.0,4,1,0,49,0
10606,8,18,Bachelor's,1,2,2,34,4.0,3,1,0,77,0
8193,7,6,Master's & above,1,2,4,31,3.0,9,0,0,48,0
36584,8,11,Bachelor's,1,0,1,32,1.0,9,0,0,74,0
51950,7,17,Bachelor's,1,0,1,34,5.0,10,0,0,48,0
24930,4,19,Bachelor's,0,0,1,25,3.0,1,0,0,58,0
35538,7,2,Master's & above,1,2,1,40,1.0,10,0,0,52,0
37932,5,11,Master's & above,1,0,1,36,1.0,9,0,0,68,0
2070,7,30,Bachelor's,1,2,1,37,1.0,7,0,0,49,0
75937,0,14,Bachelor's,0,2,1,25,3.0,4,0,0,88,0
62837,7,20,Bachelor's,1,0,1,26,4.0,5,1,0,46,0
62121,4,14,Master's & above,1,0,1,34,1.0,7,0,0,58,0
27633,7,31,Bachelor's,1,2,1,31,5.0,6,1,0,45,0
47304,7,31,Bachelor's,1,2,1,26,5.0,2,0,0,50,0
3675,8,32,Master's & above,1,2,1,33,4.0,7,0,0,78,0
39947,2,7,Bachelor's,1,0,1,27,5.0,3,0,0,51,0
68713,7,14,Bachelor's,0,0,1,24,1.0,2,1,0,51,0
48456,2,11,Below Secondary,1,0,1,23,4.0,1,1,0,50,0
25729,5,32,Bachelor's,1,0,1,27,3.0,1,0,0,72,0
5819,4,18,Bachelor's,0,0,1,28,3.0,5,0,0,59,0
10400,4,21,Bachelor's,1,0,1,35,5.0,10,0,0,63,0
77451,4,31,Bachelor's,0,2,1,24,3.0,1,1,0,62,0
9926,7,31,Bachelor's,1,0,1,53,3.0,18,0,0,47,0
64331,2,11,Bachelor's,1,2,1,51,3.0,3,0,0,51,0
19120,6,15,Master's & above,1,0,1,37,4.0,4,0,0,86,0
26284,7,11,Bachelor's,0,0,1,32,5.0,6,1,0,52,0
29173,7,7,Bachelor's,1,0,1,30,4.0,2,0,0,54,0
15189,7,11,Bachelor's,1,0,1,43,4.0,6,0,0,47,0
55287,0,31,Bachelor's,1,0,1,28,3.0,6,0,0,83,0
65261,5,2,Bachelor's,0,0,1,28,3.0,5,0,0,67,0
49119,1,6,Bachelor's,1,0,1,30,3.0,1,0,0,59,0
53249,0,18,Bachelor's,1,0,1,27,3.0,1,0,0,84,0
53830,4,28,Bachelor's,0,0,1,35,3.0,3,1,1,88,1
27019,4,19,Bachelor's,1,0,1,28,3.0,1,0,0,62,0
47867,5,11,Bachelor's,0,0,1,31,3.0,3,0,0,69,0
17197,8,11,Bachelor's,1,2,1,35,3.0,2,1,0,80,0
5067,0,11,Bachelor's,1,0,1,49,4.0,5,1,0,83,0
47598,7,11,Bachelor's,1,2,1,32,5.0,4,0,0,45,0
31878,0,31,Master's & above,1,2,1,41,4.0,13,0,0,87,0
51895,7,18,Bachelor's,1,0,1,30,3.0,2,1,0,53,0
53024,5,24,Bachelor's,0,0,1,35,5.0,7,1,0,66,0
14375,6,14,Bachelor's,1,0,2,27,5.0,2,1,0,89,0
49486,7,7,Bachelor's,1,0,1,33,4.0,4,1,0,49,0
53285,7,15,Bachelor's,1,0,3,29,2.0,2,0,0,47,0
25246,4,6,Bachelor's,1,2,1,41,5.0,14,0,0,62,0
39670,4,11,Bachelor's,1,0,1,35,3.0,7,0,0,61,0
29629,7,28,Bachelor's,0,0,2,33,5.0,8,0,0,49,0
61239,8,8,Bachelor's,0,0,1,34,3.0,3,0,0,79,0
37469,8,29,Bachelor's,1,0,1,31,3.0,3,1,0,78,0
2317,0,25,Bachelor's,1,2,1,27,3.0,3,1,0,85,0
72289,8,8,Bachelor's,0,2,1,29,5.0,4,1,1,86,1
75491,4,11,Below Secondary,1,2,2,24,3.0,1,0,0,58,0
72028,7,8,Bachelor's,1,0,1,46,1.0,19,0,0,47,0
29775,7,18,Bachelor's,1,0,1,29,5.0,3,1,0,50,0
67260,7,5,Master's & above,1,0,1,44,4.0,15,0,0,50,0
34639,4,1,Bachelor's,1,0,1,35,5.0,10,0,0,71,1
13606,7,14,Bachelor's,1,0,1,27,2.0,3,1,0,48,0
33681,8,31,Bachelor's,1,2,1,54,3.0,3,0,0,81,0
29746,8,7,Master's & above,0,0,1,55,2.0,4,1,0,80,0
26817,0,12,Master's & above,1,0,1,28,3.0,1,1,0,83,0
5492,7,14,Master's & above,1,0,1,30,1.0,3,0,0,52,0
19404,7,11,Bachelor's,1,2,1,23,3.0,1,0,0,48,0
73381,2,29,Bachelor's,0,2,1,32,2.0,5,0,0,53,0
58885,4,6,Bachelor's,0,2,1,33,3.0,5,0,0,58,0
16241,7,1,Master's & above,0,0,1,31,5.0,6,1,0,48,0
9858,7,24,Bachelor's,1,2,1,32,3.0,5,0,0,51,0
69545,5,4,Bachelor's,0,0,1,28,3.0,1,0,0,70,0
37016,8,7,Master's & above,1,2,1,39,3.0,10,0,0,75,0
43798,8,31,Bachelor's,0,0,1,37,1.0,3,0,0,82,0
16748,4,31,Master's & above,1,2,1,43,3.0,3,0,0,60,0
30725,8,0,Master's & above,0,0,1,31,4.0,3,0,0,81,0
53829,5,15,Bachelor's,1,0,2,28,3.0,3,1,0,68,0
74315,7,14,Bachelor's,1,2,4,26,3.0,3,0,0,56,0
14556,7,31,Master's & above,1,0,1,35,5.0,4,1,0,47,1
19924,7,2,Bachelor's,1,2,1,32,5.0,6,1,0,41,0
56462,7,14,Bachelor's,1,0,1,30,3.0,5,0,0,64,1
35609,4,21,Bachelor's,1,2,2,29,3.0,5,0,0,58,0
60154,7,14,Bachelor's,1,0,1,23,4.0,2,0,0,46,0
61767,2,11,Bachelor's,0,2,1,37,2.0,8,0,0,48,0
39132,7,31,Bachelor's,1,2,1,29,5.0,4,0,0,53,0
36708,8,31,Bachelor's,0,0,2,31,2.0,9,0,0,80,0
64666,7,11,Bachelor's,1,2,1,54,1.0,17,0,0,51,0
30268,0,21,Bachelor's,1,2,1,29,5.0,2,0,0,91,0
27601,7,5,Master's & above,1,0,1,38,1.0,9,0,0,50,0
30001,4,28,Master's & above,0,0,1,42,5.0,11,1,0,65,1
18348,0,13,Master's & above,1,0,1,32,3.0,7,0,0,80,0
53017,7,31,Bachelor's,1,2,1,29,3.0,1,0,0,51,0
36210,7,1,Master's & above,1,2,2,37,3.0,3,0,0,54,0
56802,7,20,Master's & above,1,2,1,32,3.0,1,0,0,50,0
6368,4,2,Bachelor's,0,0,1,37,3.0,9,1,0,58,0
64021,7,6,Bachelor's,1,0,1,40,4.0,4,1,1,54,0
28545,5,3,Bachelor's,1,0,2,27,3.0,3,0,0,72,0
17785,1,14,Bachelor's,1,0,2,26,4.0,2,1,0,55,0
51960,5,11,Master's & above,1,0,2,44,2.0,16,0,0,71,0
26712,0,6,Bachelor's,1,0,1,29,3.0,6,0,0,82,0
46476,7,24,Bachelor's,1,0,1,26,3.0,2,0,0,51,0
17723,4,7,Master's & above,0,0,1,32,5.0,5,1,0,56,0
46900,4,6,Bachelor's,1,0,1,40,3.0,12,0,0,58,0
57820,4,11,Bachelor's,1,0,2,41,5.0,4,1,0,56,0
36404,7,8,Master's & above,1,2,1,34,3.0,6,0,0,49,0
12857,5,31,Master's & above,1,0,2,35,4.0,4,0,0,68,0
34047,5,19,Bachelor's,1,2,1,37,3.0,10,0,0,68,0
67329,0,11,Bachelor's,0,2,1,27,3.0,4,0,0,85,0
55633,7,6,Bachelor's,1,2,1,32,2.0,5,0,0,49,0
64227,6,14,Master's & above,1,2,1,34,5.0,2,0,0,84,0
65098,4,6,Bachelor's,1,0,1,32,2.0,5,0,0,58,0
1695,5,2,Bachelor's,1,0,1,28,4.0,4,1,1,66,0
57445,0,20,Master's & above,1,0,1,33,5.0,10,1,0,81,0
10938,5,14,Master's & above,1,2,1,37,3.0,2,1,1,71,0
45993,5,4,Master's & above,1,0,1,31,4.0,4,0,0,70,0
46042,5,18,Bachelor's,1,0,1,28,3.0,1,0,0,72,0
72406,2,11,Bachelor's,1,2,1,47,4.0,8,0,0,50,0
11563,8,15,Master's & above,1,0,1,39,1.0,10,0,0,78,0
3376,7,24,Bachelor's,1,0,1,30,3.0,1,0,0,49,0
5191,0,33,Bachelor's,1,0,3,32,3.0,4,0,0,81,0
23572,4,6,Bachelor's,1,1,2,42,4.0,6,1,0,56,0
39556,7,31,Bachelor's,0,2,1,27,3.0,2,0,0,49,0
37615,7,4,Bachelor's,1,0,2,38,3.0,4,0,0,46,0
45510,0,31,Bachelor's,1,0,1,38,5.0,4,1,0,88,0
71669,7,14,Bachelor's,1,2,1,49,2.0,17,0,0,46,0
35104,7,28,Master's & above,0,2,1,43,3.0,3,0,0,51,0
12133,4,11,Master's & above,1,0,1,42,5.0,5,1,0,62,0
18229,4,31,Master's & above,0,2,1,39,4.0,4,1,0,61,1
14187,4,18,Bachelor's,0,0,2,31,4.0,4,0,0,63,0
27897,8,11,Master's & above,1,2,1,59,5.0,7,1,0,95,1
39000,8,11,Bachelor's,1,2,1,27,4.0,4,1,0,78,0
60534,4,2,Bachelor's,1,0,1,28,1.0,5,1,0,59,0
32629,4,5,Bachelor's,0,2,1,39,3.0,8,1,0,57,0
38405,4,17,Master's & above,1,2,1,35,5.0,3,1,0,64,0
13420,4,10,Bachelor's,0,0,1,36,5.0,9,1,0,58,0
42270,7,6,Bachelor's,1,2,1,28,5.0,2,0,0,49,0
60309,0,14,Bachelor's,0,0,1,30,4.0,7,1,0,87,0
16535,7,4,Bachelor's,0,0,1,30,1.0,6,0,0,50,0
50928,7,6,Master's & above,1,0,1,55,1.0,13,0,0,45,0
7674,5,3,Bachelor's,1,2,1,28,3.0,4,0,0,66,0
60941,1,11,Master's & above,1,0,2,37,3.0,4,0,0,61,0
47545,4,6,Bachelor's,1,1,1,42,4.0,7,1,0,62,0
67522,7,11,Bachelor's,1,2,1,43,5.0,7,1,0,53,0
30485,5,11,Master's & above,0,0,1,55,3.0,18,0,0,70,0
62624,7,4,Bachelor's,1,2,1,40,3.0,14,1,0,54,1
56987,8,0,Master's & above,0,0,1,30,1.0,2,0,0,77,0
42517,4,8,Bachelor's,1,0,1,27,3.0,1,0,0,59,0
12385,4,5,Master's & above,1,0,1,40,3.0,9,1,0,61,1
58803,7,11,Bachelor's,0,2,4,24,1.0,2,0,0,47,0
6586,8,11,Bachelor's,0,0,1,55,3.0,12,0,0,75,0
54622,1,18,Bachelor's,1,0,1,29,3.0,5,0,0,59,0
63824,7,4,Bachelor's,0,0,1,31,1.0,5,0,0,52,0
6729,2,11,Master's & above,0,0,1,32,1.0,8,0,0,50,0
58046,8,18,Bachelor's,0,2,1,23,3.0,1,1,0,81,0
59209,7,23,Bachelor's,1,0,1,24,3.0,1,0,0,44,0
25293,4,18,Master's & above,1,2,1,39,3.0,3,0,0,57,0
26751,7,31,Bachelor's,0,0,1,29,5.0,3,0,0,51,0
35044,7,14,Master's & above,1,0,1,28,2.0,5,0,1,49,0
42006,4,12,Bachelor's,1,2,1,31,5.0,3,0,0,55,0
7685,4,7,Bachelor's,0,2,1,54,3.0,25,0,0,58,0
5392,4,17,Bachelor's,1,2,1,29,3.0,2,0,0,58,0
15343,0,5,Master's & above,1,2,1,37,3.0,2,0,0,85,0
35211,0,25,Bachelor's,1,0,1,27,1.0,2,0,0,84,0
69515,5,11,Master's & above,1,0,1,39,4.0,11,1,0,73,0
60186,4,14,Master's & above,1,0,2,40,5.0,7,0,0,57,0
19402,1,14,Below Secondary,1,2,2,23,3.0,1,1,1,57,0
4491,4,7,Bachelor's,0,2,1,29,3.0,4,0,0,60,0
7331,8,11,Bachelor's,1,0,1,28,3.0,1,0,0,80,0
30132,5,8,Bachelor's,1,2,1,40,3.0,6,0,0,69,0
64705,5,11,Bachelor's,1,0,4,24,3.0,1,1,0,71,0
44712,1,14,Bachelor's,1,2,1,36,2.0,7,0,0,58,0
36170,5,11,Bachelor's,1,0,2,51,5.0,15,1,0,70,0
8194,5,11,Bachelor's,0,2,1,54,5.0,25,1,0,66,0
34604,4,14,Master's & above,1,0,1,41,2.0,11,0,0,60,0
52294,8,8,Bachelor's,0,2,1,31,5.0,7,1,0,81,1
60279,7,20,Bachelor's,1,0,1,37,5.0,5,1,0,45,0
32280,8,31,Master's & above,1,0,1,45,4.0,7,0,0,80,0
45942,5,11,Master's & above,0,0,1,49,3.0,16,1,0,71,1
44150,7,2,Master's & above,1,2,1,42,5.0,3,1,0,52,0
73799,7,10,Bachelor's,1,0,1,36,2.0,8,0,0,50,0
60569,4,5,Master's & above,0,2,1,36,4.0,8,0,0,55,0
49677,7,30,Bachelor's,1,0,1,27,3.0,4,0,0,53,0
51833,7,29,Master's & above,1,0,1,38,2.0,9,0,0,44,0
30533,4,2,Bachelor's,1,0,1,32,1.0,7,0,0,62,0
63339,7,11,Bachelor's,1,2,1,24,3.0,2,1,0,54,0
54625,8,10,Master's & above,1,0,1,44,3.0,3,0,0,85,0
45370,8,11,Master's & above,1,2,1,42,3.0,13,0,1,77,0
55323,7,11,Bachelor's,1,0,4,30,3.0,4,0,0,54,0
50853,7,31,Master's & above,1,2,1,35,1.0,4,1,0,45,0
39311,1,28,Bachelor's,0,2,1,29,2.0,5,0,0,62,0
55905,4,10,Bachelor's,1,0,1,32,4.0,6,1,1,69,1
73335,7,20,Master's & above,0,0,1,35,3.0,3,0,0,52,0
1170,7,8,Bachelor's,1,0,2,27,4.0,4,0,0,58,1
76889,1,20,Master's & above,1,2,1,33,5.0,8,1,0,56,0
62576,5,6,Bachelor's,0,2,1,53,5.0,13,1,0,71,0
10113,7,26,Master's & above,1,0,1,34,1.0,7,0,0,51,0
1020,5,11,Bachelor's,1,0,1,41,3.0,11,1,0,66,0
30501,8,18,Bachelor's,1,2,1,44,4.0,4,1,0,81,0
52656,7,4,Bachelor's,1,0,1,41,5.0,6,0,0,55,0
18483,7,2,Bachelor's,1,0,1,24,3.0,1,0,0,51,0
53822,5,1,Master's & above,1,0,1,31,3.0,2,0,0,68,0
71690,7,4,Bachelor's,1,2,1,37,3.0,6,0,0,46,0
3401,8,24,Master's & above,1,2,1,50,5.0,2,1,0,77,1
52121,0,20,Bachelor's,1,0,1,29,3.0,5,1,0,92,0
35571,7,14,Bachelor's,1,0,1,48,1.0,14,0,0,48,0
6231,3,31,Bachelor's,1,0,1,37,3.0,5,0,0,58,0
9694,4,12,Bachelor's,1,2,1,32,3.0,4,0,0,58,0
38914,1,18,Bachelor's,1,2,1,31,3.0,2,0,0,72,1
48278,5,14,Bachelor's,0,2,2,30,5.0,5,1,0,69,0
45667,4,31,Bachelor's,1,2,1,36,3.0,9,0,0,62,0
20410,7,4,Bachelor's,1,2,1,40,5.0,12,1,0,50,1
18221,6,14,Bachelor's,1,2,2,26,4.0,2,1,0,87,0
50859,7,19,Bachelor's,1,2,1,28,5.0,4,0,0,48,0
73460,5,11,Bachelor's,0,2,1,44,3.0,7,0,0,67,0
233,4,14,Bachelor's,1,0,1,33,5.0,5,1,0,62,0
61461,0,31,Bachelor's,1,0,1,28,5.0,4,0,0,85,0
39148,8,18,Bachelor's,0,0,2,34,3.0,9,0,0,82,0
30841,4,11,Bachelor's,0,2,1,53,1.0,10,0,0,61,0
30909,2,16,Bachelor's,0,0,1,27,3.0,4,0,0,51,0
16416,7,7,Bachelor's,1,0,1,49,3.0,9,0,0,51,0
45351,8,26,Bachelor's,1,2,1,40,3.0,6,0,0,85,0
52120,7,15,Master's & above,1,2,2,51,3.0,9,0,0,49,0
76036,7,12,Bachelor's,1,2,1,40,5.0,11,1,0,47,0
61709,4,19,Bachelor's,1,2,1,33,3.0,2,0,0,63,0
77641,7,31,Bachelor's,1,0,1,58,4.0,17,0,0,51,0
52797,5,6,Master's & above,0,0,1,36,3.0,7,0,0,69,0
59781,4,24,Bachelor's,0,2,1,29,3.0,7,1,0,61,0
5952,8,18,Master's & above,1,0,2,37,2.0,6,1,0,74,1
42770,7,12,Bachelor's,1,0,2,27,3.0,1,0,0,46,0
76144,4,14,Bachelor's,1,1,1,33,5.0,3,1,0,62,0
66822,7,18,Bachelor's,0,2,1,31,1.0,9,0,0,53,0
59123,7,2,Bachelor's,1,0,1,36,4.0,4,0,0,51,0
47195,7,18,Bachelor's,0,0,1,34,1.0,9,0,0,51,0
33999,4,11,Bachelor's,1,0,1,32,4.0,7,1,0,58,0
68155,4,25,Bachelor's,1,2,1,37,5.0,9,0,0,56,0
11939,7,11,Bachelor's,1,2,2,42,3.0,11,0,0,53,0
66160,4,32,Master's & above,0,2,1,30,3.0,2,1,0,62,0
32222,0,28,Master's & above,1,2,3,47,4.0,17,1,1,92,1
66121,1,24,Master's & above,0,2,1,33,3.0,3,1,1,57,0
8946,2,11,Bachelor's,0,0,1,52,1.0,11,0,0,55,0
43739,4,11,Bachelor's,1,2,1,44,2.0,5,0,0,56,0
17285,5,24,Bachelor's,1,2,1,36,5.0,7,1,0,69,0
34195,1,14,Bachelor's,1,0,2,28,5.0,2,1,0,65,0
14901,4,6,Bachelor's,1,2,1,31,3.0,7,0,0,61,0
26928,4,14,Bachelor's,1,2,1,37,1.0,9,0,0,60,0
54111,5,31,Master's & above,0,2,1,47,4.0,18,0,0,72,0
25058,4,18,Bachelor's,0,2,2,28,3.0,1,0,0,62,0
35026,4,6,Bachelor's,1,2,1,33,4.0,7,0,0,61,0
29235,4,11,Master's & above,1,0,1,47,4.0,7,0,0,52,0
77231,8,31,Bachelor's,0,0,1,29,1.0,5,0,0,81,0
5823,0,6,Bachelor's,1,0,1,36,3.0,2,0,0,83,0
15195,4,24,Bachelor's,1,0,2,38,5.0,11,0,0,59,0
30259,7,17,Master's & above,1,2,1,35,5.0,4,0,0,64,1
39231,7,11,Bachelor's,1,0,1,50,4.0,6,0,0,50,0
58722,4,19,Master's & above,1,0,1,45,4.0,3,0,0,57,0
49092,4,6,Bachelor's,1,2,1,32,5.0,2,1,0,58,0
55656,0,24,Bachelor's,1,2,1,41,3.0,6,0,0,86,0
65202,1,15,Master's & above,1,0,1,36,5.0,8,1,1,87,1
32341,6,18,Bachelor's,1,0,3,28,4.0,3,0,0,84,0
57022,3,14,Bachelor's,1,0,1,31,5.0,3,0,0,55,0
15417,7,20,Bachelor's,1,2,1,30,3.0,2,1,1,48,1
8242,7,4,Bachelor's,1,2,2,32,1.0,6,0,0,47,0
76729,8,5,Bachelor's,1,2,1,38,3.0,3,0,0,79,0
9319,2,4,Bachelor's,1,0,1,30,3.0,6,1,0,49,0
60012,4,14,Master's & above,0,2,1,34,5.0,5,1,0,59,0
76200,7,20,Master's & above,1,0,1,44,3.0,9,0,0,48,0
73626,4,11,Bachelor's,0,0,1,50,3.0,19,1,0,62,0
21844,7,21,Bachelor's,1,0,1,24,3.0,1,0,0,46,0
26398,4,14,Bachelor's,0,0,1,46,1.0,15,1,0,63,0
25116,7,25,Bachelor's,1,2,1,27,4.0,6,0,0,53,0
541,8,6,Bachelor's,1,2,1,35,3.0,9,0,0,87,0
60509,7,14,Master's & above,1,0,1,39,2.0,11,0,0,52,0
70666,7,11,Bachelor's,1,2,1,24,3.0,3,0,0,49,0
71984,7,31,Master's & above,1,2,2,32,3.0,2,1,0,46,0
64833,0,6,Master's & above,1,2,1,34,5.0,7,0,0,81,0
73827,4,11,Bachelor's,1,2,1,27,3.0,1,1,0,61,1
37590,7,27,Bachelor's,1,0,1,27,3.0,4,1,0,51,0
21461,8,26,Bachelor's,1,0,1,30,1.0,2,0,0,80,0
1808,7,31,Bachelor's,1,0,1,27,3.0,1,0,0,53,0
58894,5,6,Bachelor's,1,0,1,41,3.0,6,0,0,75,0
63075,8,31,Bachelor's,1,2,1,30,3.0,8,1,0,80,0
77643,2,11,Bachelor's,1,0,1,46,3.0,21,0,0,50,0
53727,7,12,Bachelor's,1,2,1,26,3.0,2,0,0,50,0
12010,7,24,Master's & above,1,0,2,34,2.0,6,0,1,45,0
20929,2,32,Master's & above,0,2,1,36,3.0,2,1,0,51,0
13861,8,0,Bachelor's,0,2,1,28,3.0,5,1,0,84,0
24371,5,7,Bachelor's,0,0,2,44,5.0,18,1,0,66,0
30750,7,31,Master's & above,0,0,1,34,5.0,7,1,0,48,0
45440,8,15,Bachelor's,1,0,1,32,3.0,8,0,0,77,0
7575,6,30,Bachelor's,1,0,1,30,4.0,2,1,0,82,0
56498,7,5,Master's & above,1,0,1,40,5.0,8,0,0,50,0
37494,7,30,Bachelor's,1,0,1,32,3.0,7,1,0,50,0
75933,8,7,Master's & above,0,2,1,37,2.0,4,1,0,85,0
26600,0,14,Bachelor's,0,2,1,27,1.0,4,0,0,86,0
72536,7,33,Bachelor's,1,2,1,38,3.0,4,0,0,51,0
9758,4,14,Master's & above,1,0,1,43,5.0,10,0,0,63,0
41997,8,20,Master's & above,1,0,1,32,4.0,3,0,0,81,0
45732,0,21,Bachelor's,0,0,1,28,3.0,2,0,0,86,0
27527,4,5,Bachelor's,0,2,1,39,3.0,11,0,0,60,0
54332,5,11,Master's & above,0,0,1,60,3.0,29,0,0,71,0
33755,1,11,Bachelor's,0,0,1,38,3.0,3,1,0,56,0
3708,4,4,Bachelor's,0,0,1,33,3.0,2,1,0,64,0
2724,7,5,Bachelor's,1,0,1,46,3.0,15,0,0,48,0
9210,0,31,Master's & above,0,2,2,33,4.0,4,0,0,86,0
18302,7,28,Master's & above,1,0,1,33,3.0,7,1,0,49,1
28690,4,11,Master's & above,0,2,1,40,5.0,6,1,0,60,0
56680,8,14,Bachelor's,0,0,1,25,4.0,2,0,0,79,0
47398,4,14,Bachelor's,0,2,2,35,2.0,9,1,0,59,0
43436,1,11,Below Secondary,0,2,1,26,3.0,2,1,0,61,1
16442,4,31,Bachelor's,1,0,1,42,3.0,10,0,0,59,0
8196,3,7,Bachelor's,1,2,1,32,1.0,3,0,0,62,0
64078,4,6,Bachelor's,0,2,1,32,1.0,8,0,0,58,0
20621,1,18,Bachelor's,1,0,3,26,5.0,4,1,0,59,0
46995,5,29,Bachelor's,0,0,1,29,1.0,5,0,0,73,0
53149,7,11,Bachelor's,0,2,1,38,4.0,3,0,0,52,0
56769,4,4,Bachelor's,0,0,1,35,5.0,5,1,0,58,0
49591,7,7,Bachelor's,1,0,2,30,1.0,4,0,0,51,0
10338,4,10,Bachelor's,1,2,1,35,4.0,8,1,0,63,1
72244,4,11,Bachelor's,0,2,1,42,3.0,3,1,0,66,0
58835,7,4,Bachelor's,1,2,1,46,2.0,16,0,0,49,0
32207,7,11,Bachelor's,0,0,1,30,2.0,6,0,0,51,0
50120,4,11,Bachelor's,0,2,1,60,5.0,34,1,0,62,0
25678,8,28,Master's & above,1,0,2,34,4.0,8,0,0,80,0
22962,4,25,Bachelor's,1,2,1,30,3.0,5,0,0,62,0
21890,4,11,Master's & above,0,0,1,58,4.0,5,1,0,62,0
60507,4,11,Master's & above,1,2,3,44,4.0,14,1,0,61,1
14803,4,14,Master's & above,1,2,1,31,2.0,4,0,0,56,0
49287,4,14,Bachelor's,1,1,2,39,5.0,10,0,0,63,0
20175,3,31,Master's & above,1,2,1,38,1.0,7,0,0,60,0
38059,7,31,Master's & above,1,0,1,58,5.0,4,0,0,51,0
23354,7,11,Bachelor's,0,0,1,25,2.0,4,0,0,51,0
70100,7,24,Master's & above,1,0,1,30,3.0,2,0,0,53,0
53212,5,4,Master's & above,0,0,1,35,5.0,4,1,1,73,1
52408,8,13,Bachelor's,1,0,3,35,5.0,4,1,0,78,0
263,8,5,Bachelor's,1,0,1,48,3.0,11,0,0,76,0
33148,0,22,Master's & above,1,2,1,40,5.0,11,1,0,83,0
13814,8,19,Bachelor's,0,0,2,33,3.0,7,0,0,79,0
41599,7,11,Bachelor's,1,2,1,45,3.0,15,1,0,56,1
55086,0,19,Bachelor's,1,0,1,30,3.0,1,0,0,86,0
15960,7,11,Master's & above,0,2,1,35,3.0,8,0,0,48,0
675,7,14,Bachelor's,1,0,1,28,2.0,4,1,0,51,0
28013,5,8,Master's & above,0,2,1,33,3.0,7,0,0,73,0
40252,7,19,Bachelor's,1,0,1,33,5.0,5,1,0,51,0
56701,7,31,Bachelor's,1,2,2,31,4.0,5,1,0,53,1
